,Reference,Module,Distance
26,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_1_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_8_user_bank_account_validation.cpp,0.011545134678230706
27,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_1_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_9_unvalidated_does_something_with_logging.cpp,0.01383267072738148
28,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_1_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_1_flag_no_validation.cpp,0.005200807324431067
29,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_1_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_2_shell_escape_bash.cpp,0.009751325301047387
30,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_1_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_3_arg0_bash.cpp,0.0071323893727837095
31,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_1_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_4_fails_to_check_for_negative.cpp,0.015522786966734592
32,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_1_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_5_null_carries_information.cpp,0.014193645136754918
33,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_1_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_6_compiled_regex.cpp,0.012463724763309147
34,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_1_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_7_unvalidated_multithreading.cpp,0.01603243569843038
35,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_1_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_8_unvalidated_does_something.cpp,0.013686649889427138
36,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_2_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_10_validated_multithreading.cpp,0.0074213611279769776
37,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_2_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_1_secure_validator_SQL.cpp,0.005823411304545556
38,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_2_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_2_zip_code_validation.cpp,0.006497335187929165
